City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Irtyshskiy,RU,2022-07-19 23:01:18,58.3333,68.1333,64.45,72,99,4.83
295,Miandrivazo,MG,2022-07-19 23:01:18,-19.5167,45.4667,68.04,46,9,8.12
296,Broome,US,2022-07-19 23:01:20,42.2506,-75.833,86.79,63,49,1.99
297,Puerto Baquerizo Moreno,EC,2022-07-19 23:01:20,-0.9,-89.6,70.41,81,58,14.05
298,Cedar Falls,US,2022-07-19 23:00:38,42.5278,-92.4455,91.22,64,12,11.01
299,Los Cedrales,PY,2022-07-19 23:01:21,-25.65,-54.7,68.29,97,9,3.47
300,Boyolangu,ID,2022-07-19 23:01:21,-8.1181,111.8935,71.33,92,52,0.83
301,Mirnyy,RU,2022-07-19 23:01:21,62.5353,113.9611,55.24,81,34,11.01
302,San Patricio,US,2022-07-19 23:01:22,28.017,-97.5169,94.06,53,1,20.89
303,Gladstone,AU,2022-07-19 23:01:23,-23.85,151.25,61.79,70,6,10.83
304,Svetlaya,RU,2022-07-19 23:01:23,46.5389,138.3297,64.72,84,98,6.71
305,Verkh-Usugli,RU,2022-07-19 23:01:24,52.7,115.1667,63.82,80,71,2.13
306,Newport,GB,2022-07-19 22:56:58,51.5877,-2.9984,69.26,83,26,10.89
307,Riga,LV,2022-07-19 23:00:15,57.0,24.0833,64.47,84,100,9.22
308,Ramsar,IR,2022-07-19 23:01:25,36.9226,50.6426,80.91,71,0,5.68
309,Hit,IQ,2022-07-19 23:01:26,33.6416,42.8251,95.07,11,0,11.12
310,Tevaitoa,PF,2022-07-19 23:01:26,-16.7833,-151.5,77.36,69,12,6.82
311,Alpena,US,2022-07-19 22:58:58,45.0617,-83.4327,79.05,87,100,9.8
312,Mamallapuram,IN,2022-07-19 23:01:27,12.6264,80.1722,82.45,76,57,12.12
313,Gwadar,PK,2022-07-19 23:01:27,25.1216,62.3254,83.28,87,89,8.14
314,Ust-Kuyga,RU,2022-07-19 23:01:28,70.0167,135.6,40.37,83,100,13.42
315,Half Moon Bay,US,2022-07-19 22:57:34,37.4636,-122.4286,89.55,75,100,14.97
316,La Serena,CL,2022-07-19 23:01:28,-29.9078,-71.2542,59.47,77,0,1.34
317,Kabompo,ZM,2022-07-19 23:01:29,-13.5927,24.2008,56.84,52,51,3.56
318,Yeppoon,AU,2022-07-19 23:01:29,-23.1333,150.7333,62.62,78,42,14.09
319,Lashio,MM,2022-07-19 23:02:30,22.9333,97.75,69.62,99,100,1.14
320,Tazovskiy,RU,2022-07-19 23:02:30,67.4667,78.7,49.59,75,14,14.58
321,Saskylakh,RU,2022-07-19 23:02:31,71.9167,114.0833,40.91,67,99,14.88
322,Hot Springs,US,2022-07-19 22:58:20,34.5037,-93.0552,102.18,36,2,11.01
323,Port-Cartier,CA,2022-07-19 23:02:31,50.0334,-66.8654,62.74,99,100,0.56
324,Jinchang,CN,2022-07-19 23:02:32,38.4953,102.1739,70.21,31,14,7.14
325,Kropotkin,RU,2022-07-19 23:02:32,45.4375,40.5756,61.0,92,13,4.09
326,Vila Franca Do Campo,PT,2022-07-19 22:59:51,37.7167,-25.4333,70.21,87,71,5.06
327,Ambanja,MG,2022-07-19 23:02:33,-13.6833,48.45,65.26,71,0,4.16
328,Moerai,PF,2022-07-19 23:02:33,-22.4333,-151.3333,72.43,82,64,16.31
329,Sioux Lookout,CA,2022-07-19 23:02:34,50.1001,-91.917,73.49,79,96,10.2
330,Saint-Leu,RE,2022-07-19 23:02:34,-21.15,55.2833,70.68,66,19,6.08
331,Chara,RU,2022-07-19 23:02:35,56.9064,118.2631,59.31,78,96,1.16
332,Hinton,CA,2022-07-19 23:02:35,53.4001,-117.5857,64.92,62,100,5.68
333,Isoka,ZM,2022-07-19 23:02:35,-10.1606,32.6335,55.83,77,12,3.0
334,Canutama,BR,2022-07-19 23:02:36,-6.5339,-64.3831,81.55,50,28,2.17
335,Los Llanos De Aridane,ES,2022-07-19 23:00:10,28.6585,-17.9182,67.75,78,0,17.27
336,Coahuayana,MX,2022-07-19 23:02:37,18.7333,-103.6833,88.5,65,97,6.29
337,Hofn,IS,2022-07-19 23:02:37,64.2539,-15.2082,50.85,83,100,8.01
338,Alta Floresta,BR,2022-07-19 23:02:37,-9.8756,-56.0861,77.2,32,3,2.57
339,Howard Springs,AU,2022-07-19 23:02:38,-12.497,131.047,70.88,90,87,2.55
340,Bjornevatn,NO,2022-07-19 23:02:38,69.6672,29.9847,55.74,100,75,9.22
341,Plerin,FR,2022-07-19 23:02:39,48.5425,-2.7798,64.2,82,0,1.01
342,Hun,LY,2022-07-19 23:02:39,29.1268,15.9477,78.91,46,0,9.82
343,Lahaina,US,2022-07-19 23:02:39,20.8783,-156.6825,83.44,68,9,11.43
344,Lubango,AO,2022-07-19 23:02:40,-14.9172,13.4925,55.35,47,1,2.68
345,Ossora,RU,2022-07-19 23:02:40,59.2353,163.0719,67.66,75,90,5.64
346,Birnin Kebbi,NG,2022-07-19 23:02:41,12.4539,4.1975,76.15,82,58,6.73
347,Atar,MR,2022-07-19 23:02:41,20.5169,-13.0499,95.74,20,48,13.56
348,Port Blair,IN,2022-07-19 23:02:42,11.6667,92.75,80.87,84,100,11.9
349,Farrukhnagar,IN,2022-07-19 23:02:42,17.0778,78.2011,74.91,90,92,9.55
350,Nanortalik,GL,2022-07-19 23:02:43,60.1432,-45.2371,47.59,93,100,9.4
351,Hasaki,JP,2022-07-19 23:02:43,35.7333,140.8333,81.28,87,79,2.42
352,Bathsheba,BB,2022-07-19 23:01:09,13.2167,-59.5167,81.05,93,28,15.32
353,Candido Mendes,BR,2022-07-19 23:02:44,-1.4467,-45.7167,74.88,89,79,3.83
354,Shirokiy,RU,2022-07-19 23:02:44,49.758,129.523,65.59,94,87,2.68
355,Peace River,CA,2022-07-19 23:00:52,56.2501,-117.286,57.51,82,75,17.27
356,Kununurra,AU,2022-07-19 23:02:45,-15.7667,128.7333,74.26,42,9,3.62
357,Zapolyarnyy,RU,2022-07-19 23:02:45,69.4154,30.8136,54.68,84,100,6.29
358,Rafai,CF,2022-07-19 23:02:45,4.95,23.9167,67.42,99,97,2.24
359,Meadow Lake,US,2022-07-19 23:02:46,34.8014,-106.5436,101.32,19,50,9.08
360,Villa Carlos Paz,AR,2022-07-19 23:02:46,-31.4241,-64.4978,55.81,29,0,8.99
361,Gushikawa,JP,2022-07-19 23:02:47,26.3544,127.8686,85.62,84,100,12.3
362,Deputatskiy,RU,2022-07-19 23:02:47,69.3,139.9,33.31,98,100,4.14
363,Gambela,ET,2022-07-19 23:02:48,8.25,34.5833,67.8,96,100,1.86
364,Santiago De Cao,PE,2022-07-19 23:02:48,-7.9589,-79.2392,62.62,84,44,12.35
365,Bocanda,CI,2022-07-19 23:02:49,7.0626,-4.4995,71.82,82,100,5.39
366,Komsomolskiy,UZ,2022-07-19 23:02:49,40.4272,71.7189,75.92,31,0,9.22
367,Camacha,PT,2022-07-19 23:03:49,33.0833,-16.3333,67.42,73,40,9.22
368,Perpignan,FR,2022-07-19 23:03:50,42.75,2.75,75.74,83,0,3.44
369,Faya,SA,2022-07-19 23:03:50,18.3851,42.4509,66.36,56,100,3.56
370,Riohacha,CO,2022-07-19 23:03:51,11.5444,-72.9072,85.37,63,26,15.46
371,Serra,BR,2022-07-19 23:03:18,-20.1286,-40.3078,72.86,83,75,3.44
372,Nyimba,ZM,2022-07-19 23:03:51,-14.5566,30.8149,68.02,57,75,6.29
373,Dromolaxia,CY,2022-07-19 23:03:52,34.8761,33.586,85.66,43,0,8.99
374,Te Anau,NZ,2022-07-19 23:03:52,-45.4167,167.7167,40.55,98,100,3.24
375,Marsh Harbour,BS,2022-07-19 22:59:14,26.5412,-77.0636,83.08,72,0,10.51
376,Tuttlingen,DE,2022-07-19 23:03:53,47.9833,8.8167,70.75,55,34,2.46
377,Horqueta,PY,2022-07-19 23:03:53,-23.3428,-57.0597,75.31,54,13,5.93
378,Kamenka,RU,2022-07-19 23:03:54,51.3223,42.7678,55.67,75,45,6.58
379,Bandar,ID,2022-07-19 23:03:54,2.05,99.75,71.98,98,95,3.15
380,Gualeguaychu,AR,2022-07-19 23:03:55,-33.0094,-58.5172,51.89,86,0,6.89
381,Auray,FR,2022-07-19 23:03:55,47.6703,-2.9918,67.78,86,22,7.92
382,Asyut,EG,2022-07-19 23:03:05,27.181,31.1837,87.39,23,0,4.43
383,Meulaboh,ID,2022-07-19 23:01:07,4.1363,96.1285,74.98,86,96,3.89
384,Gazanjyk,TM,2022-07-19 23:03:56,39.2446,55.5154,88.45,16,0,6.35
385,Porosozero,RU,2022-07-19 23:03:57,62.7191,32.727,53.44,81,89,9.24
386,Novyy Oskol,RU,2022-07-19 23:03:57,50.7631,37.8691,58.66,77,77,5.95
387,Suntar,RU,2022-07-19 23:03:58,62.1444,117.6319,57.81,93,100,6.17
388,Sao Raimundo Nonato,BR,2022-07-19 23:03:58,-9.0153,-42.6994,75.16,46,1,3.56
389,Eureka,US,2022-07-19 23:02:00,40.8021,-124.1637,98.74,73,51,5.99
390,Salinopolis,BR,2022-07-19 23:03:59,-0.6136,-47.3561,78.48,84,69,10.02
391,Baruun-Urt,MN,2022-07-19 23:00:58,46.6806,113.2792,68.83,44,100,5.5
392,Naryan-Mar,RU,2022-07-19 23:03:59,67.6713,53.087,60.04,71,5,12.8
393,Taoudenni,ML,2022-07-19 23:04:00,22.6783,-3.9836,96.85,17,1,7.11
394,Zafra,ES,2022-07-19 23:04:01,38.4167,-6.4167,70.34,47,0,7.67
395,Mantua,IT,2022-07-19 23:00:56,45.1667,10.7833,81.64,62,0,3.0
396,Naze,JP,2022-07-19 23:04:01,28.3667,129.4833,81.7,85,100,14.58
397,Sergeyevka,KZ,2022-07-19 23:04:02,53.88,67.4158,64.15,84,100,15.03
398,Rudnogorsk,RU,2022-07-19 23:04:02,57.2639,103.7519,54.75,90,100,4.18
399,La Ronge,CA,2022-07-19 23:04:03,55.1001,-105.2842,79.34,37,63,12.26
400,Noumea,NC,2022-07-19 23:02:38,-22.2763,166.4572,75.0,99,68,0.94
401,Ballina,AU,2022-07-19 23:04:04,-28.8667,153.5667,54.01,99,94,15.26
402,Malkara,TR,2022-07-19 23:04:04,40.89,26.9011,60.78,75,0,7.96
403,Ondjiva,AO,2022-07-19 23:04:05,-17.0667,15.7333,54.68,35,1,7.38
404,Assis,BR,2022-07-19 23:04:05,-22.6617,-50.4122,70.7,44,0,2.26
405,Baillif,GP,2022-07-19 23:04:06,16.0202,-61.7463,81.64,80,17,14.99
406,Iguape,BR,2022-07-19 23:02:20,-24.7081,-47.5553,65.66,90,64,8.93
407,Boende,CD,2022-07-19 23:04:06,-0.2167,20.8667,70.81,94,89,2.15
408,Santa Isabel Do Rio Negro,BR,2022-07-19 23:04:07,-0.4139,-65.0192,73.42,97,57,2.46
409,Salalah,OM,2022-07-19 23:05:07,17.0151,54.0924,77.09,100,100,5.75
410,Oksfjord,NO,2022-07-19 23:05:08,70.2396,22.3479,54.0,97,78,0.98
411,Ambunti,PG,2022-07-19 23:05:09,-4.2365,142.8448,76.6,93,88,1.99
412,Darnah,LY,2022-07-19 23:05:09,32.767,22.6367,75.47,58,0,21.12
413,Soyo,AO,2022-07-19 23:05:10,-6.1349,12.3689,69.78,93,75,7.92
414,Stornoway,GB,2022-07-19 23:05:10,58.2093,-6.3865,57.16,87,100,2.3
415,Puerto Escondido,MX,2022-07-19 23:05:11,15.85,-97.0667,86.83,62,75,4.61
416,Clonakilty,IE,2022-07-19 23:05:11,51.6231,-8.8706,58.21,81,24,16.8
417,Balsas,BR,2022-07-19 23:05:12,-7.5325,-46.0356,79.77,37,19,2.68
418,Fukue,JP,2022-07-19 23:05:12,32.6881,128.8419,79.09,92,98,7.07
419,Kryvyy Rih,UA,2022-07-19 23:05:13,47.9167,33.35,61.72,66,30,3.29
420,Vardo,NO,2022-07-19 23:01:05,70.3705,31.1107,53.44,90,100,6.91
421,Rabo De Peixe,PT,2022-07-19 23:05:14,37.8,-25.5833,69.31,88,75,8.05
422,Caernarfon,GB,2022-07-19 23:05:14,53.1413,-4.2702,67.08,67,46,8.05
423,Lata,PT,2022-07-19 23:05:15,40.1629,-8.3327,57.6,95,0,3.13
424,Angoche,MZ,2022-07-19 23:02:14,-16.2325,39.9086,68.65,79,0,2.64
425,Brae,GB,2022-07-19 23:01:39,60.3964,-1.353,56.8,97,100,5.86
426,Porto Novo,BJ,2022-07-19 23:05:16,6.4965,2.6036,73.53,80,83,6.6
427,Shambu,ET,2022-07-19 23:05:16,9.5667,37.1,51.13,92,100,1.41
428,Mahenge,TZ,2022-07-19 23:05:17,-8.6833,36.7167,59.61,86,91,2.53
429,Johnson City,US,2022-07-19 23:05:07,36.3134,-82.3535,85.01,65,75,4.61
430,Bend,US,2022-07-19 23:00:40,44.0582,-121.3153,95.32,21,0,8.01
431,Riverton,US,2022-07-19 23:05:18,40.5219,-111.9391,94.44,28,0,16.11
432,Tual,ID,2022-07-19 23:05:18,-5.6667,132.75,79.7,81,83,17.81
433,Comodoro Rivadavia,AR,2022-07-19 23:05:19,-45.8667,-67.5,49.08,63,12,42.5
434,Nidzica,PL,2022-07-19 23:05:19,53.3605,20.4275,58.59,81,47,5.77
435,Hazorasp,UZ,2022-07-19 23:05:20,41.3194,61.0742,87.53,24,0,9.84
436,Vanimo,PG,2022-07-19 23:05:20,-2.6741,141.3028,78.35,85,92,3.58
437,Nova Era,BR,2022-07-19 23:05:21,-19.75,-43.0375,60.24,76,0,2.37
438,Shimoda,JP,2022-07-19 23:05:21,34.6667,138.95,83.1,84,99,10.96
439,Vao,NC,2022-07-19 23:05:22,-22.6667,167.4833,73.94,89,98,15.41
440,Bilibino,RU,2022-07-19 23:05:22,68.0546,166.4372,44.31,62,70,1.34
441,Ziro,IN,2022-07-19 23:05:23,27.6333,93.8333,60.12,99,99,0.43
442,Saldanha,ZA,2022-07-19 23:05:23,-33.0117,17.9442,55.13,69,0,14.65
443,Nikel,RU,2022-07-19 23:05:24,69.4128,30.222,55.58,80,100,7.18
444,Dwarka,IN,2022-07-19 23:05:24,22.2394,68.9678,81.66,84,92,18.03
445,Temecula,US,2022-07-19 23:02:20,33.4936,-117.1484,104.65,30,0,14.97
446,Khatanga,RU,2022-07-19 23:05:25,71.9667,102.5,44.04,59,99,18.57
447,Smithers,CA,2022-07-19 23:03:56,54.7804,-127.1743,69.44,42,41,7.18
448,Cervo,ES,2022-07-19 23:05:26,43.6702,-7.4101,64.96,83,28,11.23
449,Coffeyville,US,2022-07-19 23:05:26,37.0373,-95.6164,109.02,17,0,9.22
450,Mongoumba,CF,2022-07-19 23:05:27,3.6415,18.5936,69.12,99,100,1.1
451,Ipixuna,BR,2022-07-19 23:05:27,-1.7625,-48.8043,75.7,89,95,4.0
452,Thayetmyo,MM,2022-07-19 23:05:27,19.3167,95.1833,77.85,85,100,4.47
453,Punta Cardon,VE,2022-07-19 23:05:28,11.6581,-70.215,79.9,78,0,31.5
454,Kampene,CD,2022-07-19 23:06:28,-3.6,26.6667,68.88,80,92,1.41
455,Walvis Bay,NA,2022-07-19 23:06:29,-22.9575,14.5053,54.09,85,0,15.43
456,Padang,ID,2022-07-19 23:04:32,-0.9492,100.3543,76.69,89,83,2.17
457,Yermakovskoye,RU,2022-07-19 23:06:30,53.2831,92.4003,55.58,81,96,1.88
458,North Bend,US,2022-07-19 23:06:30,43.4065,-124.2243,80.24,100,38,1.99
459,Dharchula,IN,2022-07-19 23:06:30,29.85,80.5333,73.76,96,100,0.98
460,Basco,PH,2022-07-19 23:06:31,20.4487,121.9702,85.87,80,0,15.5
461,Ayan,RU,2022-07-19 23:06:31,56.45,138.1667,56.46,99,100,11.5
462,Bambanglipuro,ID,2022-07-19 23:03:55,-7.95,110.2833,71.73,91,75,4.03
463,Ozernovskiy,RU,2022-07-19 23:06:32,51.5,156.5167,58.8,79,96,3.02
464,Sungaipenuh,ID,2022-07-19 23:06:32,-2.0833,101.3833,61.99,89,92,2.08
465,Alice Springs,AU,2022-07-19 23:06:33,-23.7,133.8833,51.67,45,72,4.83
466,Farias Brito,BR,2022-07-19 23:06:33,-6.9306,-39.5656,76.33,45,26,8.39
467,Lujiang,CN,2022-07-19 23:06:33,31.2581,117.2817,79.93,90,100,10.42
468,Vidim,RU,2022-07-19 23:06:34,56.4088,103.1106,54.91,90,100,4.18
469,Hobyo,SO,2022-07-19 23:06:34,5.3505,48.5268,74.91,78,81,27.67
470,Tuatapere,NZ,2022-07-19 23:06:35,-46.1333,167.6833,43.56,85,93,3.36
471,Priladozhskiy,RU,2022-07-19 23:06:35,59.85,31.4833,56.53,3,55,9.17
472,Mitu,CO,2022-07-19 23:06:36,1.1983,-70.1733,72.09,97,98,1.07
473,Verkhnevilyuysk,RU,2022-07-19 23:06:36,63.4453,120.3167,53.44,75,100,7.58
474,Pop,UZ,2022-07-19 23:06:36,40.8736,71.1089,79.29,25,0,8.61
475,Phalaborwa,ZA,2022-07-19 23:06:37,-23.943,31.1411,66.67,62,60,3.65
476,Trat,TH,2022-07-19 23:06:37,12.5,102.5,80.91,93,100,2.57
477,Tiarei,PF,2022-07-19 23:06:38,-17.5333,-149.3333,82.42,67,10,2.75
478,Inhambane,MZ,2022-07-19 23:06:38,-23.865,35.3833,68.11,88,1,5.99
479,Wanaka,NZ,2022-07-19 23:06:39,-44.7,169.15,39.13,100,100,3.71
480,Sao Miguel Do Araguaia,BR,2022-07-19 23:06:39,-13.275,-50.1628,77.92,35,4,1.79
481,Qianan,CN,2022-07-19 23:06:39,44.9932,124.0581,75.16,75,11,2.8
482,Dawei,MM,2022-07-19 23:06:40,14.0833,98.2,76.86,93,100,1.72
483,Strezhevoy,RU,2022-07-19 23:06:40,60.7333,77.5889,53.29,91,7,5.28
484,Cherskiy,RU,2022-07-19 23:02:04,68.75,161.3,42.67,62,92,11.25
485,Rudabanya,HU,2022-07-19 23:06:41,48.3833,20.6333,64.36,55,23,3.69
486,Grindavik,IS,2022-07-19 23:06:41,63.8424,-22.4338,54.07,82,0,8.05
487,Rehoboth,NA,2022-07-19 23:06:42,-23.3167,17.0833,51.24,43,0,5.17
488,Kichera,RU,2022-07-19 23:06:42,55.9375,110.0997,61.45,80,78,1.61
489,Sturgeon Falls,CA,2022-07-19 23:06:43,46.3646,-79.9326,80.89,67,100,9.57
490,Myitkyina,MM,2022-07-19 23:06:43,25.3833,97.4,74.61,100,100,0.81
491,Neuquen,AR,2022-07-19 23:06:44,-38.9516,-68.0591,51.48,31,8,7.65
492,Mehamn,NO,2022-07-19 23:03:12,71.0357,27.8492,53.51,100,100,4.61
493,Kenitra,MA,2022-07-19 23:06:44,34.261,-6.5802,66.96,78,0,6.51
494,Morganton,US,2022-07-19 23:06:45,35.7454,-81.6848,86.27,74,0,3.44
495,Prince George,CA,2022-07-19 23:06:45,53.9166,-122.753,68.25,53,77,3.0
496,Pyapon,MM,2022-07-19 23:06:46,16.2833,95.6833,79.36,92,100,5.21
497,Santa Ana,US,2022-07-19 23:04:30,33.7456,-117.8678,102.7,39,0,10.36
498,Hay River,CA,2022-07-19 23:02:46,60.8156,-115.7999,62.56,72,75,10.36
499,Egvekinot,RU,2022-07-19 23:07:46,66.3167,-179.1667,44.82,69,99,5.26
500,Kabalo,CD,2022-07-19 23:07:47,-6.05,26.9167,78.03,41,73,4.54
501,Tura,IN,2022-07-19 23:07:47,25.5198,90.2201,74.84,99,100,5.91
502,Monkey Bay,MW,2022-07-19 23:07:48,-14.0728,34.9201,72.05,60,58,8.05
503,Anadyr,RU,2022-07-19 23:07:48,64.75,177.4833,45.1,87,75,17.9
504,Saint-Francois,FR,2022-07-19 23:07:31,46.4154,3.9054,76.68,66,1,8.79
505,Viedma,AR,2022-07-19 23:07:49,-40.8135,-62.9967,57.2,28,37,27.09
506,Mariental,NA,2022-07-19 23:07:49,-24.6333,17.9667,55.09,42,0,7.43
507,Wanning,CN,2022-07-19 23:07:50,18.8003,110.3967,80.55,89,95,4.5
508,Anderson,US,2022-07-19 23:04:34,34.5334,-82.6499,87.78,62,20,14.97
509,Sayat,TM,2022-07-19 23:07:50,38.7839,63.8803,88.05,20,0,23.17
510,Altagracia De Orituco,VE,2022-07-19 23:07:51,9.8601,-66.3814,75.61,78,37,3.18
511,Daru,PG,2022-07-19 23:07:51,-9.0763,143.2092,77.52,89,100,12.73
512,Moses Lake,US,2022-07-19 23:04:42,47.1301,-119.2781,93.88,14,0,9.17
513,Ligayan,PH,2022-07-19 23:07:52,4.6533,119.4706,82.9,76,78,7.65
514,Bin Qirdan,TN,2022-07-19 23:07:52,33.1378,11.2197,80.02,69,0,12.24
515,Birecik,TR,2022-07-19 23:07:53,37.0294,37.9903,76.21,35,0,4.27
516,Kuytun,RU,2022-07-19 23:07:53,54.3419,101.5036,51.85,90,35,1.9
517,Durban,ZA,2022-07-19 23:05:09,-29.8579,31.0292,66.02,54,0,4.0
518,Payson,US,2022-07-19 23:07:54,40.0444,-111.7321,93.4,31,40,14.97
519,Ola,RU,2022-07-19 23:07:54,59.5833,151.2833,56.53,89,100,7.49
520,Juneau,US,2022-07-19 23:06:58,58.3019,-134.4197,62.22,93,100,3.44
521,Nunchia,CO,2022-07-19 23:07:55,5.6406,-72.1986,71.78,97,95,1.61
522,Morondava,MG,2022-07-19 23:07:22,-20.2833,44.2833,70.07,54,0,12.19
523,Hovd,MN,2022-07-19 23:07:56,48.0056,91.6419,56.34,59,96,1.61
524,Awjilah,LY,2022-07-19 23:07:56,29.1081,21.2869,78.33,34,1,14.16
525,Rodrigues Alves,BR,2022-07-19 23:07:57,-7.738,-72.6509,77.59,75,92,1.92
526,San Jose De Rio Tinto,HN,2022-07-19 23:07:57,14.9333,-85.7,81.66,64,100,3.91
527,Roma,US,2022-07-19 23:07:58,43.2128,-75.4557,84.34,67,20,6.91
528,Pacifica,US,2022-07-19 23:07:58,37.6138,-122.4869,83.68,84,20,25.32
529,Klaksvik,FO,2022-07-19 23:06:56,62.2266,-6.589,50.92,93,68,11.48
530,Eskisehir,TR,2022-07-19 23:07:59,39.7767,30.5206,57.33,93,4,5.53
531,Ahipara,NZ,2022-07-19 23:07:59,-35.1667,173.1667,59.68,83,37,8.41
532,Nhulunbuy,AU,2022-07-19 23:08:00,-12.2333,136.7667,70.41,100,98,1.14
533,Porterville,US,2022-07-19 23:08:00,36.0652,-119.0168,105.51,17,0,11.5
534,Kimbe,PG,2022-07-19 23:08:01,-5.5502,150.1429,80.78,78,100,1.5
535,Namyslow,PL,2022-07-19 23:08:01,51.0759,17.7228,72.32,57,47,4.0
536,Indramayu,ID,2022-07-19 23:08:02,-6.3264,108.32,77.14,81,16,7.34
537,Valparaiso,CL,2022-07-19 23:04:12,-33.0393,-71.6273,53.24,84,0,3.44
538,Goderich,CA,2022-07-19 23:08:02,43.7501,-81.7165,73.9,87,75,20.0
539,Chaumont,FR,2022-07-19 23:08:03,48.1167,5.1333,73.36,34,2,4.54
540,Kapit,MY,2022-07-19 23:08:03,2.0167,112.9333,73.29,95,7,1.59
541,Luancheng,CN,2022-07-19 23:05:15,37.8792,114.6517,76.84,57,95,6.33
542,Joensuu,FI,2022-07-19 23:08:04,62.6012,29.7632,54.09,82,0,10.36
543,Resistencia,AR,2022-07-19 23:05:49,-27.4606,-58.9839,63.1,79,0,3.44
544,Chifeng,CN,2022-07-19 23:08:05,42.2683,118.9636,75.47,58,100,0.87
545,Santa Lucia,ES,2022-07-19 23:08:05,27.9117,-15.5407,64.76,86,4,14.9
546,Norman Wells,CA,2022-07-19 23:05:33,65.282,-126.8329,66.67,44,99,5.5
547,Manadhoo,MV,2022-07-19 23:09:06,5.7667,73.3833,80.74,79,94,17.78
548,Prince Rupert,CA,2022-07-19 23:09:06,54.3161,-130.3201,55.6,92,98,3.09
549,Harlingen,US,2022-07-19 23:07:04,26.1906,-97.6961,95.05,33,6,20.6
550,Bethanien,NA,2022-07-19 23:09:07,-26.502,17.1583,47.66,79,0,5.53
551,Palembang,ID,2022-07-19 23:09:08,-2.9167,104.7458,73.69,98,58,3.65
552,Lebyazhye,RU,2022-07-19 23:09:08,55.2689,66.4947,62.85,98,100,10.02
553,Shieli,KZ,2022-07-19 23:09:09,44.1667,66.75,79.57,28,0,9.4
554,Barra Do Garcas,BR,2022-07-19 23:08:20,-15.89,-52.2567,75.15,32,29,3.18
555,Honiara,SB,2022-07-19 23:09:09,-9.4333,159.95,84.34,61,6,6.38
556,Eyl,SO,2022-07-19 23:07:43,7.9803,49.8164,75.6,71,72,23.78
557,Muzhi,RU,2022-07-19 23:09:10,65.3667,64.6667,54.77,75,1,4.85
558,Nuuk,GL,2022-07-19 23:09:10,64.1835,-51.7216,59.61,63,75,4.61
559,Tukan,RU,2022-07-19 23:09:11,53.8409,57.4552,53.15,99,99,2.82
560,Kinsale,IE,2022-07-19 23:09:11,51.7075,-8.5306,58.37,77,75,18.41
561,Kigali,RW,2022-07-19 23:09:12,-1.95,30.0588,67.48,52,40,4.61
562,Destin,US,2022-07-19 23:08:55,30.3935,-86.4958,88.05,76,100,1.99
563,Hualmay,PE,2022-07-19 23:09:13,-11.0964,-77.6139,63.66,79,57,9.75
564,Mount Gambier,AU,2022-07-19 23:09:13,-37.8333,140.7667,37.98,80,0,3.42
565,Nantucket,US,2022-07-19 23:09:14,41.2835,-70.0995,82.51,84,0,17.27
566,Hofu,JP,2022-07-19 23:09:14,34.05,131.5667,78.1,78,97,1.36
567,Qingyuan,CN,2022-07-19 23:09:16,23.7,113.0333,82.38,86,84,2.89
568,Ayr,GB,2022-07-19 23:09:16,55.4627,-4.6339,63.32,88,0,11.5
569,Quime,BO,2022-07-19 23:09:17,-16.9833,-67.2167,48.72,79,27,2.39
